
Iteracción: 0
individual0 mCAI=0.369312,mHD=0.131579,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.00171e+11, last mutation: -1, Identificador de poblacion: 94
individual182 mCAI=0.370545,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:12634.8, last mutation: -1, Identificador de poblacion: 72
individual183 mCAI=0.376241,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:0,fitness:12539.4, last mutation: -1, Identificador de poblacion: 159
individual184 mCAI=0.353011,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:0,fitness:12269.5, last mutation: -1, Identificador de poblacion: 87
individual185 mCAI=0.382816,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:0,fitness:12201.1, last mutation: -1, Identificador de poblacion: 196
individual186 mCAI=0.35507,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:11956.1, last mutation: -1, Identificador de poblacion: 111
individual187 mCAI=0.420285,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:0,fitness:2107.86, last mutation: -1, Identificador de poblacion: 99
individual188 mCAI=0.433375,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:2072.63, last mutation: -1, Identificador de poblacion: 18
individual189 mCAI=0.392332,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:0,fitness:2017.89, last mutation: -1, Identificador de poblacion: 102
individual190 mCAI=0.412724,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:2013.78, last mutation: -1, Identificador de poblacion: 77
individual191 mCAI=0.396056,mHD=0.210526,lLCS=0.184211,GENDER=female,AGE:0,fitness:1965.51, last mutation: -1, Identificador de poblacion: 69
individual192 mCAI=0.400666,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:1904.14, last mutation: -1, Identificador de poblacion: 109
individual193 mCAI=0.398901,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1880.2, last mutation: -1, Identificador de poblacion: 53
individual194 mCAI=0.397569,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:0,fitness:1813.33, last mutation: -1, Identificador de poblacion: 7
individual195 mCAI=0.332901,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:1683.44, last mutation: -1, Identificador de poblacion: 116
individual196 mCAI=0.375525,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:1646.42, last mutation: -1, Identificador de poblacion: 32
individual197 mCAI=0.326314,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1517.8, last mutation: -1, Identificador de poblacion: 8
individual198 mCAI=0.365565,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:0,fitness:381.964, last mutation: -1, Identificador de poblacion: 183
individual199 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:199, last mutation: -1, Identificador de poblacion: 0
//

Iteracción: 1
individual0 mCAI=0.412562,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.47689e+08, last mutation: 0, Identificador de poblacion: 105
individual1 mCAI=0.42239,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:8.27091e+07, last mutation: 0, Identificador de poblacion: 20
individual2 mCAI=0.397078,mHD=0.157895,lLCS=0.219298,GENDER=female,AGE:0,fitness:8.27091e+07, last mutation: -1, Identificador de poblacion: 141
individual3 mCAI=0.431959,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:5.24375e+07, last mutation: -1, Identificador de poblacion: 167
individual4 mCAI=0.410606,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:0,fitness:3.31463e+07, last mutation: 0, Identificador de poblacion: 185
individual5 mCAI=0.438071,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:2.9084e+07, last mutation: 1, Identificador de poblacion: 195
individual6 mCAI=0.432166,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:0,fitness:2.81098e+07, last mutation: 0, Identificador de poblacion: 127
individual7 mCAI=0.413074,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:2.60909e+07, last mutation: 0, Identificador de poblacion: 47
individual8 mCAI=0.410188,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:2.10905e+07, last mutation: 0, Identificador de poblacion: 190
individual9 mCAI=0.382583,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:0,fitness:1.7562e+07, last mutation: 0, Identificador de poblacion: 138
individual10 mCAI=0.381708,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.65599e+07, last mutation: 0, Identificador de poblacion: 187
individual11 mCAI=0.437722,mHD=0.166667,lLCS=0.166667,GENDER=female,AGE:0,fitness:1.46632e+07, last mutation: 1, Identificador de poblacion: 121
individual12 mCAI=0.413361,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.39597e+07, last mutation: 2, Identificador de poblacion: 197
individual13 mCAI=0.422688,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.35809e+07, last mutation: -1, Identificador de poblacion: 146
individual14 mCAI=0.425464,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.31419e+07, last mutation: -1, Identificador de poblacion: 127
individual15 mCAI=0.422347,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.30641e+07, last mutation: -1, Identificador de poblacion: 33
individual16 mCAI=0.396532,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.05358e+07, last mutation: 0, Identificador de poblacion: 153
individual17 mCAI=0.400724,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.05058e+07, last mutation: 0, Identificador de poblacion: 164
individual18 mCAI=0.41967,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:9.63628e+06, last mutation: 0, Identificador de poblacion: 180
individual19 mCAI=0.424991,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:7.41408e+06, last mutation: -1, Identificador de poblacion: 118
individual20 mCAI=0.409602,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:7.00943e+06, last mutation: 0, Identificador de poblacion: 54
individual21 mCAI=0.409161,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:6.99985e+06, last mutation: 0, Identificador de poblacion: 26
individual22 mCAI=0.419289,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:6.81569e+06, last mutation: -1, Identificador de poblacion: 188
individual23 mCAI=0.416279,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:6.56332e+06, last mutation: -1, Identificador de poblacion: 79
individual24 mCAI=0.415962,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:6.33265e+06, last mutation: -1, Identificador de poblacion: 37
individual25 mCAI=0.403964,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:0,fitness:5.56382e+06, last mutation: 2, Identificador de poblacion: 137
individual26 mCAI=0.428911,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:5.50748e+06, last mutation: 0, Identificador de poblacion: 167
individual27 mCAI=0.356739,mHD=0.157895,lLCS=0.245614,GENDER=female,AGE:0,fitness:5.50748e+06, last mutation: -1, Identificador de poblacion: 129
individual28 mCAI=0.428578,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:5.24522e+06, last mutation: 3, Identificador de poblacion: 113
individual29 mCAI=0.428578,mHD=0.166667,lLCS=0.157895,GENDER=female,AGE:0,fitness:4.2366e+06, last mutation: -1, Identificador de poblacion: 113
individual30 mCAI=0.409541,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.07492e+06, last mutation: -1, Identificador de poblacion: 92
individual31 mCAI=0.409497,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.05994e+06, last mutation: 0, Identificador de poblacion: 169
individual32 mCAI=0.379977,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:0,fitness:2.90329e+06, last mutation: 0, Identificador de poblacion: 146
individual33 mCAI=0.416859,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.5826e+06, last mutation: -1, Identificador de poblacion: 47
individual34 mCAI=0.408528,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:0,fitness:2.24164e+06, last mutation: 0, Identificador de poblacion: 188
individual35 mCAI=0.376682,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.23424e+06, last mutation: 0, Identificador de poblacion: 1
individual36 mCAI=0.417147,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:2.19783e+06, last mutation: -1, Identificador de poblacion: 195
individual37 mCAI=0.376394,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.18492e+06, last mutation: 0, Identificador de poblacion: 5
individual38 mCAI=0.414472,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.8993e+06, last mutation: -1, Identificador de poblacion: 6
individual39 mCAI=0.405169,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.8861e+06, last mutation: 2, Identificador de poblacion: 194
individual40 mCAI=0.404628,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.77575e+06, last mutation: 0, Identificador de poblacion: 41
individual41 mCAI=0.413361,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.65392e+06, last mutation: -1, Identificador de poblacion: 197
individual42 mCAI=0.413855,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:1.46521e+06, last mutation: 1, Identificador de poblacion: 100
individual43 mCAI=0.413725,mHD=0.175439,lLCS=0.166667,GENDER=female,AGE:0,fitness:1.40548e+06, last mutation: 3, Identificador de poblacion: 168
individual44 mCAI=0.413725,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.39942e+06, last mutation: -1, Identificador de poblacion: 168
individual45 mCAI=0.401164,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.2079e+06, last mutation: -1, Identificador de poblacion: 21
individual46 mCAI=0.387532,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.16998e+06, last mutation: 0, Identificador de poblacion: 106
individual47 mCAI=0.419227,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.11536e+06, last mutation: 1, Identificador de poblacion: 51
individual48 mCAI=0.400263,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.10101e+06, last mutation: 2, Identificador de poblacion: 193
individual49 mCAI=0.402125,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.09929e+06, last mutation: 2, Identificador de poblacion: 3
individual50 mCAI=0.401241,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:1.00079e+06, last mutation: -1, Identificador de poblacion: 9
individual51 mCAI=0.399324,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:984882, last mutation: -1, Identificador de poblacion: 169
individual52 mCAI=0.398505,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:899443, last mutation: -1, Identificador de poblacion: 23
individual53 mCAI=0.398072,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:1,fitness:859094, last mutation: -1, Identificador de poblacion: 158
individual54 mCAI=0.383573,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:806802, last mutation: 2, Identificador de poblacion: 140
individual55 mCAI=0.408707,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:756423, last mutation: 1, Identificador de poblacion: 91
individual56 mCAI=0.408696,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:755379, last mutation: 2, Identificador de poblacion: 199
individual57 mCAI=0.396891,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:752339, last mutation: -1, Identificador de poblacion: 138
individual58 mCAI=0.408596,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:746195, last mutation: 1, Identificador de poblacion: 131
individual59 mCAI=0.382201,mHD=0.192982,lLCS=0.105263,GENDER=male,AGE:0,fitness:713753, last mutation: 0, Identificador de poblacion: 21
individual60 mCAI=0.396299,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:704662, last mutation: -1, Identificador de poblacion: 1
individual61 mCAI=0.396036,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:1,fitness:685763, last mutation: -1, Identificador de poblacion: 90
individual62 mCAI=0.407355,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:1,fitness:640887, last mutation: -1, Identificador de poblacion: 120
individual63 mCAI=0.394524,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:579264, last mutation: 2, Identificador de poblacion: 182
individual64 mCAI=0.414236,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:0,fitness:557526, last mutation: 0, Identificador de poblacion: 79
individual65 mCAI=0.394077,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:551395, last mutation: -1, Identificador de poblacion: 105
individual66 mCAI=0.405169,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:502846, last mutation: -1, Identificador de poblacion: 194
individual67 mCAI=0.403964,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:0,fitness:495855, last mutation: -1, Identificador de poblacion: 137
individual68 mCAI=0.39427,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:477265, last mutation: -1, Identificador de poblacion: 106
individual69 mCAI=0.411757,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:457561, last mutation: 2, Identificador de poblacion: 73
individual70 mCAI=0.404584,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:456390, last mutation: 1, Identificador de poblacion: 163
individual71 mCAI=0.391339,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:407730, last mutation: -1, Identificador de poblacion: 4
individual72 mCAI=0.391023,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:0,fitness:395605, last mutation: 3, Identificador de poblacion: 27
individual73 mCAI=0.39169,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:371709, last mutation: -1, Identificador de poblacion: 119
individual74 mCAI=0.375957,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:348367, last mutation: 0, Identificador de poblacion: 89
individual75 mCAI=0.390971,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:344272, last mutation: -1, Identificador de poblacion: 142
individual76 mCAI=0.389713,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:341002, last mutation: -1, Identificador de poblacion: 58
individual77 mCAI=0.402125,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:337648, last mutation: -1, Identificador de poblacion: 3
individual78 mCAI=0.400797,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:331793, last mutation: 0, Identificador de poblacion: 158
individual79 mCAI=0.401724,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:0,fitness:329214, last mutation: 0, Identificador de poblacion: 9
individual80 mCAI=0.400263,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:310683, last mutation: -1, Identificador de poblacion: 193
individual81 mCAI=0.388807,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:308688, last mutation: -1, Identificador de poblacion: 153
individual82 mCAI=0.388481,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:299048, last mutation: -1, Identificador de poblacion: 123
individual83 mCAI=0.399093,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:267435, last mutation: -1, Identificador de poblacion: 26
individual84 mCAI=0.408819,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:262768, last mutation: -1, Identificador de poblacion: 190
individual85 mCAI=0.372937,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:259181, last mutation: 0, Identificador de poblacion: 96
individual86 mCAI=0.408696,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:258286, last mutation: -1, Identificador de poblacion: 199
individual87 mCAI=0.388142,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:248915, last mutation: -1, Identificador de poblacion: 76
individual88 mCAI=0.387715,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:237893, last mutation: -1, Identificador de poblacion: 43
individual89 mCAI=0.399182,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:235486, last mutation: 0, Identificador de poblacion: 6
individual90 mCAI=0.38586,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:0,fitness:224255, last mutation: 0, Identificador de poblacion: 4
individual91 mCAI=0.397691,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:224011, last mutation: -1, Identificador de poblacion: 136
individual92 mCAI=0.443138,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:206997, last mutation: 0, Identificador de poblacion: 122
individual93 mCAI=0.386153,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:201538, last mutation: 2, Identificador de poblacion: 14
individual94 mCAI=0.397671,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:195706, last mutation: -1, Identificador de poblacion: 91
individual95 mCAI=0.405463,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:185946, last mutation: 3, Identificador de poblacion: 173
individual96 mCAI=0.395976,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:180673, last mutation: 1, Identificador de poblacion: 65
individual97 mCAI=0.383728,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:176931, last mutation: 0, Identificador de poblacion: 118
individual98 mCAI=0.394835,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:156252, last mutation: 0, Identificador de poblacion: 37
individual99 mCAI=0.394524,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:150249, last mutation: -1, Identificador de poblacion: 182

individual100 mCAI=0.395315,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:146656, last mutation: 2, Identificador de poblacion: 108
individual101 mCAI=0.403591,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:142396, last mutation: 0, Identificador de poblacion: 70
individual102 mCAI=0.411757,mHD=0.157895,lLCS=0.149123,GENDER=female,AGE:0,fitness:138574, last mutation: -1, Identificador de poblacion: 73
individual103 mCAI=0.381235,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:134751, last mutation: -1, Identificador de poblacion: 66
individual104 mCAI=0.392738,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:1,fitness:119991, last mutation: -1, Identificador de poblacion: 27
individual105 mCAI=0.401979,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:113209, last mutation: 0, Identificador de poblacion: 33
individual106 mCAI=0.392738,mHD=0.175439,lLCS=0.166667,GENDER=female,AGE:1,fitness:107326, last mutation: -1, Identificador de poblacion: 122
individual107 mCAI=0.416404,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:0,fitness:100592, last mutation: -1, Identificador de poblacion: 180
individual108 mCAI=0.368127,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:0,fitness:97881.8, last mutation: 0, Identificador de poblacion: 119
individual109 mCAI=0.391941,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:97013.5, last mutation: 2, Identificador de poblacion: 38
individual110 mCAI=0.420339,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:0,fitness:84840, last mutation: 0, Identificador de poblacion: 161
individual111 mCAI=0.390801,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:84362.8, last mutation: -1, Identificador de poblacion: 131
individual112 mCAI=0.390138,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:77789.7, last mutation: -1, Identificador de poblacion: 163
individual113 mCAI=0.398134,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:59668.6, last mutation: -1, Identificador de poblacion: 51
individual114 mCAI=0.405463,mHD=0.157895,lLCS=0.157895,GENDER=female,AGE:0,fitness:52110.3, last mutation: -1, Identificador de poblacion: 173
individual115 mCAI=0.385525,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:48558.6, last mutation: 0, Identificador de poblacion: 92
individual116 mCAI=0.386153,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:47775.3, last mutation: -1, Identificador de poblacion: 14
