
Iteracción: 0
individual0 mCAI=0.392603,mHD=0.149123,lLCS=0.192982,GENDER=female,AGE:0,fitness:6.77367e+08, last mutation: -1, Identificador de poblacion: 101
individual182 mCAI=0.351097,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:5007.43, last mutation: -1, Identificador de poblacion: 153
individual183 mCAI=0.313143,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:4952.63, last mutation: -1, Identificador de poblacion: 69
individual184 mCAI=0.355467,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:0,fitness:4938.9, last mutation: -1, Identificador de poblacion: 5
individual185 mCAI=0.408358,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1075.13, last mutation: -1, Identificador de poblacion: 103
individual186 mCAI=0.40762,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1073.02, last mutation: -1, Identificador de poblacion: 161
individual187 mCAI=0.380958,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:0,fitness:1071.89, last mutation: -1, Identificador de poblacion: 24
individual188 mCAI=0.39729,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:1065.2, last mutation: -1, Identificador de poblacion: 151
individual189 mCAI=0.402301,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1056.01, last mutation: -1, Identificador de poblacion: 181
individual190 mCAI=0.363876,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:0,fitness:1045.8, last mutation: -1, Identificador de poblacion: 81
individual191 mCAI=0.393668,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1031.02, last mutation: -1, Identificador de poblacion: 190
individual192 mCAI=0.39186,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:1029.02, last mutation: -1, Identificador de poblacion: 56
individual193 mCAI=0.369295,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:1003.86, last mutation: -1, Identificador de poblacion: 130
individual194 mCAI=0.365919,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:997.391, last mutation: -1, Identificador de poblacion: 60
individual195 mCAI=0.387382,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:0,fitness:985.782, last mutation: -1, Identificador de poblacion: 40
individual196 mCAI=0.368716,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:969.335, last mutation: -1, Identificador de poblacion: 132
individual197 mCAI=0.365576,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:962.332, last mutation: -1, Identificador de poblacion: 92
individual198 mCAI=0.370264,mHD=0.219298,lLCS=0.184211,GENDER=female,AGE:0,fitness:314.611, last mutation: -1, Identificador de poblacion: 53
individual199 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:199, last mutation: -1, Identificador de poblacion: 0
//

Iteracción: 1
individual0 mCAI=0.428091,mHD=0.192982,lLCS=0.140351,GENDER=male,AGE:0,fitness:6.64173e+07, last mutation: 0, Identificador de poblacion: 18
individual1 mCAI=0.434456,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.15003e+07, last mutation: 1, Identificador de poblacion: 34
individual2 mCAI=0.398369,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.3668e+07, last mutation: 0, Identificador de poblacion: 74
individual3 mCAI=0.437121,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.3327e+07, last mutation: 1, Identificador de poblacion: 54
individual4 mCAI=0.420616,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:9.36243e+06, last mutation: -1, Identificador de poblacion: 93
individual5 mCAI=0.420426,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:9.14338e+06, last mutation: -1, Identificador de poblacion: 18
individual6 mCAI=0.364781,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:7.42824e+06, last mutation: 0, Identificador de poblacion: 162
individual7 mCAI=0.390512,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:6.933e+06, last mutation: 1, Identificador de poblacion: 177
individual8 mCAI=0.431585,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:5.43202e+06, last mutation: -1, Identificador de poblacion: 54
individual9 mCAI=0.415784,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:5.13112e+06, last mutation: 0, Identificador de poblacion: 93
individual10 mCAI=0.403088,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.65675e+06, last mutation: 2, Identificador de poblacion: 82
individual11 mCAI=0.358455,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:4.07637e+06, last mutation: 0, Identificador de poblacion: 104
individual12 mCAI=0.420343,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.33113e+06, last mutation: -1, Identificador de poblacion: 34
individual13 mCAI=0.410348,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.611e+06, last mutation: 2, Identificador de poblacion: 49
individual14 mCAI=0.450394,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:2.19424e+06, last mutation: 1, Identificador de poblacion: 1
individual15 mCAI=0.40249,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:2.09059e+06, last mutation: 0, Identificador de poblacion: 83
individual16 mCAI=0.406593,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.63836e+06, last mutation: 0, Identificador de poblacion: 197
individual17 mCAI=0.406055,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:0,fitness:1.55695e+06, last mutation: 2, Identificador de poblacion: 187
individual18 mCAI=0.42215,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.16592e+06, last mutation: 1, Identificador de poblacion: 165
individual19 mCAI=0.413563,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.07345e+06, last mutation: 0, Identificador de poblacion: 170
individual20 mCAI=0.434759,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:0,fitness:790840, last mutation: 0, Identificador de poblacion: 25
individual21 mCAI=0.385603,mHD=0.149123,lLCS=0.140351,GENDER=female,AGE:1,fitness:790840, last mutation: -1, Identificador de poblacion: 122
individual22 mCAI=0.418299,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:721367, last mutation: 1, Identificador de poblacion: 65
individual23 mCAI=0.424855,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:697065, last mutation: -1, Identificador de poblacion: 25
individual24 mCAI=0.384324,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:649397, last mutation: 0, Identificador de poblacion: 184
individual25 mCAI=0.381164,mHD=0.210526,lLCS=0.166667,GENDER=male,AGE:0,fitness:604552, last mutation: 0, Identificador de poblacion: 135
individual26 mCAI=0.431897,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:603692, last mutation: 0, Identificador de poblacion: 39
individual27 mCAI=0.433019,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:567611, last mutation: 1, Identificador de poblacion: 180
individual28 mCAI=0.408123,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:496884, last mutation: -1, Identificador de poblacion: 49
individual29 mCAI=0.395586,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:420077, last mutation: 0, Identificador de poblacion: 91
individual30 mCAI=0.410421,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:370754, last mutation: 0, Identificador de poblacion: 78
individual31 mCAI=0.394024,mHD=0.201754,lLCS=0.166667,GENDER=male,AGE:0,fitness:363242, last mutation: 0, Identificador de poblacion: 139
individual32 mCAI=0.427762,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:344713, last mutation: 1, Identificador de poblacion: 97
individual33 mCAI=0.404381,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:290211, last mutation: 3, Identificador de poblacion: 176
individual34 mCAI=0.391069,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:0,fitness:275094, last mutation: 0, Identificador de poblacion: 35
individual35 mCAI=0.403742,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:265043, last mutation: 0, Identificador de poblacion: 128
individual36 mCAI=0.390517,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:0,fitness:256790, last mutation: 0, Identificador de poblacion: 95
individual37 mCAI=0.412754,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:255146, last mutation: 1, Identificador de poblacion: 144
individual38 mCAI=0.403088,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:242819, last mutation: -1, Identificador de poblacion: 82
individual39 mCAI=0.388813,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:240096, last mutation: 0, Identificador de poblacion: 142
individual40 mCAI=0.390786,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:232265, last mutation: -1, Identificador de poblacion: 48
individual41 mCAI=0.384444,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:0,fitness:228345, last mutation: 0, Identificador de poblacion: 68
individual42 mCAI=0.423992,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:1,fitness:226904, last mutation: -1, Identificador de poblacion: 91
individual43 mCAI=0.404448,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:223833, last mutation: 0, Identificador de poblacion: 138
individual44 mCAI=0.4314,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:214941, last mutation: -1, Identificador de poblacion: 1
individual45 mCAI=0.413383,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:213815, last mutation: -1, Identificador de poblacion: 167
individual46 mCAI=0.414411,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:210388, last mutation: -1, Identificador de poblacion: 74
individual47 mCAI=0.388301,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:0,fitness:195081, last mutation: 0, Identificador de poblacion: 106
individual48 mCAI=0.418986,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:1,fitness:182946, last mutation: -1, Identificador de poblacion: 78
individual49 mCAI=0.388813,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:182187, last mutation: -1, Identificador de poblacion: 142
individual50 mCAI=0.418705,mHD=0.184211,lLCS=0.192982,GENDER=male,AGE:1,fitness:177801, last mutation: -1, Identificador de poblacion: 33
individual51 mCAI=0.398862,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:176682, last mutation: 2, Identificador de poblacion: 117
individual52 mCAI=0.41247,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:172744, last mutation: -1, Identificador de poblacion: 15
individual53 mCAI=0.38754,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:155812, last mutation: -1, Identificador de poblacion: 170
individual54 mCAI=0.398862,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:1,fitness:151755, last mutation: -1, Identificador de poblacion: 117
individual55 mCAI=0.369448,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:142418, last mutation: 0, Identificador de poblacion: 189
individual56 mCAI=0.398862,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:139813, last mutation: 0, Identificador de poblacion: 52
individual57 mCAI=0.415895,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:1,fitness:136677, last mutation: -1, Identificador de poblacion: 115
individual58 mCAI=0.394196,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:117083, last mutation: 0, Identificador de poblacion: 33
individual59 mCAI=0.407004,mHD=0.166667,lLCS=0.122807,GENDER=female,AGE:0,fitness:115411, last mutation: 1, Identificador de poblacion: 70
individual60 mCAI=0.384223,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:103693, last mutation: -1, Identificador de poblacion: 11
individual61 mCAI=0.384076,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:101839, last mutation: -1, Identificador de poblacion: 138
individual62 mCAI=0.405248,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:0,fitness:92006.5, last mutation: 2, Identificador de poblacion: 112
individual63 mCAI=0.376658,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:88012.1, last mutation: 0, Identificador de poblacion: 15
individual64 mCAI=0.382874,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:87890.2, last mutation: -1, Identificador de poblacion: 68
individual65 mCAI=0.405419,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:78857.7, last mutation: -1, Identificador de poblacion: 144
individual66 mCAI=0.395138,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:78405.4, last mutation: 1, Identificador de poblacion: 122
individual67 mCAI=0.379464,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:0,fitness:73879.1, last mutation: 0, Identificador de poblacion: 59
individual68 mCAI=0.414958,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:71977, last mutation: 0, Identificador de poblacion: 6
individual69 mCAI=0.404649,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:71511.4, last mutation: 2, Identificador de poblacion: 17
individual70 mCAI=0.390666,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:69362.7, last mutation: 0, Identificador de poblacion: 27
individual71 mCAI=0.380677,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:66262.7, last mutation: -1, Identificador de poblacion: 64
individual72 mCAI=0.393294,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:60453.5, last mutation: 0, Identificador de poblacion: 198
individual73 mCAI=0.42247,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:59147.1, last mutation: 1, Identificador de poblacion: 193
individual74 mCAI=0.402347,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:56850.3, last mutation: -1, Identificador de poblacion: 197
individual75 mCAI=0.406193,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:0,fitness:54743.5, last mutation: 0, Identificador de poblacion: 191
individual76 mCAI=0.392346,mHD=0.192982,lLCS=0.184211,GENDER=female,AGE:0,fitness:52154.8, last mutation: 0, Identificador de poblacion: 125
individual77 mCAI=0.42125,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:50585.9, last mutation: 1, Identificador de poblacion: 109
individual78 mCAI=0.372684,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:0,fitness:47404.9, last mutation: 0, Identificador de poblacion: 12
individual79 mCAI=0.419811,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:46500, last mutation: -1, Identificador de poblacion: 109
individual80 mCAI=0.400166,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:45849.5, last mutation: -1, Identificador de poblacion: 6
individual81 mCAI=0.399972,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:45064.5, last mutation: 0, Identificador de poblacion: 46
individual82 mCAI=0.403995,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:1,fitness:44508.8, last mutation: -1, Identificador de poblacion: 145
individual83 mCAI=0.376692,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:43984.3, last mutation: -1, Identificador de poblacion: 12
individual84 mCAI=0.409011,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:1,fitness:42170.3, last mutation: -1, Identificador de poblacion: 112
individual85 mCAI=0.377072,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:41252.2, last mutation: -1, Identificador de poblacion: 95
individual86 mCAI=0.376617,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:0,fitness:39027.1, last mutation: 3, Identificador de poblacion: 175
individual87 mCAI=0.389993,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:37925, last mutation: 1, Identificador de poblacion: 102
individual88 mCAI=0.402268,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:1,fitness:37060.1, last mutation: -1, Identificador de poblacion: 52
individual89 mCAI=0.396848,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:33045.1, last mutation: -1, Identificador de poblacion: 35
individual90 mCAI=0.387781,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:1,fitness:31312.5, last mutation: -1, Identificador de poblacion: 23
individual91 mCAI=0.406055,mHD=0.175439,lLCS=0.166667,GENDER=female,AGE:0,fitness:28919.6, last mutation: -1, Identificador de poblacion: 187
individual92 mCAI=0.384507,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:0,fitness:27848.9, last mutation: 0, Identificador de poblacion: 141
individual93 mCAI=0.394783,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:26977.9, last mutation: -1, Identificador de poblacion: 133
individual94 mCAI=0.393499,mHD=0.184211,lLCS=0.166667,GENDER=male,AGE:1,fitness:24455.5, last mutation: -1, Identificador de poblacion: 106
individual95 mCAI=0.404649,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:23934.2, last mutation: -1, Identificador de poblacion: 17
individual96 mCAI=0.392898,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:22419.9, last mutation: -1, Identificador de poblacion: 13
individual97 mCAI=0.380455,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:0,fitness:18537.4, last mutation: 0, Identificador de poblacion: 113
individual98 mCAI=0.370783,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:18283.6, last mutation: 0, Identificador de poblacion: 23
individual99 mCAI=0.369563,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:15764.5, last mutation: -1, Identificador de poblacion: 184

individual100 mCAI=0.39442,mHD=0.166667,lLCS=0.122807,GENDER=female,AGE:0,fitness:15248.9, last mutation: -1, Identificador de poblacion: 70
individual101 mCAI=0.388702,mHD=0.184211,lLCS=0.166667,GENDER=male,AGE:1,fitness:15035.9, last mutation: -1, Identificador de poblacion: 182
individual102 mCAI=0.404381,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:14986.1, last mutation: -1, Identificador de poblacion: 176
individual103 mCAI=0.410878,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:14493.5, last mutation: -1, Identificador de poblacion: 165
individual104 mCAI=0.387292,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:12760.1, last mutation: -1, Identificador de poblacion: 72
individual105 mCAI=0.402711,mHD=0.175439,lLCS=0.184211,GENDER=female,AGE:0,fitness:12747.1, last mutation: 2, Identificador de poblacion: 143
individual106 mCAI=0.367497,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:12233.5, last mutation: -1, Identificador de poblacion: 172
individual107 mCAI=0.386564,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:11883.6, last mutation: -1, Identificador de poblacion: 80
individual108 mCAI=0.386098,mHD=0.184211,lLCS=0.166667,GENDER=male,AGE:1,fitness:11641.1, last mutation: -1, Identificador de poblacion: 198
individual109 mCAI=0.371746,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:10895.3, last mutation: 0, Identificador de poblacion: 41
individual110 mCAI=0.365637,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:10824.2, last mutation: -1, Identificador de poblacion: 104
individual111 mCAI=0.397544,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:10007.9, last mutation: 0, Identificador de poblacion: 167
individual112 mCAI=0.384319,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:9550.61, last mutation: 0, Identificador de poblacion: 80
individual113 mCAI=0.407497,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:9352.15, last mutation: -1, Identificador de poblacion: 193
individual114 mCAI=0.36814,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:8129.21, last mutation: 0, Identificador de poblacion: 72
individual115 mCAI=0.382224,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:8071.83, last mutation: -1, Identificador de poblacion: 29
individual116 mCAI=0.391036,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:1,fitness:7961.61, last mutation: -1, Identificador de poblacion: 191
individual117 mCAI=0.390736,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:7559.51, last mutation: 0, Identificador de poblacion: 13
